model_type,variant,prompt_idx,seed,positive_prompt,negative_prompt,clip_positive,clip_negative
base,nag_baseline,14,1337,A room with furniture,window,0.287922203540802,0.21136370301246643
base,nag,14,1337,A room with furniture,window,0.2908705472946167,0.1687234789133072
base,nag_timed,14,1337,A room with furniture,window,0.2840227484703064,0.18121545016765594
base,nag_baseline,14,2025,A room with furniture,window,0.27859705686569214,0.19125264883041382
base,nag,14,2025,A room with furniture,window,0.27841833233833313,0.1713927835226059
base,nag_timed,14,2025,A room with furniture,window,0.27227020263671875,0.18165916204452515
base,nag_baseline,15,42,A room with furniture,bed,0.29892876744270325,0.22520022094249725
base,nag,15,42,A room with furniture,bed,0.2919198274612427,0.2113344967365265
base,nag_timed,15,42,A room with furniture,bed,0.3027617633342743,0.2016061544418335
base,nag_baseline,15,1337,A room with furniture,bed,0.287922203540802,0.24359525740146637
base,nag,15,1337,A room with furniture,bed,0.26327601075172424,0.17221401631832123
base,nag_timed,15,1337,A room with furniture,bed,0.2674636244773865,0.1944807767868042
base,nag_baseline,15,2025,A room with furniture,bed,0.27859705686569214,0.1902933269739151
base,nag,15,2025,A room with furniture,bed,0.2819957435131073,0.1716049462556839
base,nag_timed,15,2025,A room with furniture,bed,0.28151288628578186,0.18801349401474
dmd,nag_baseline,0,42,A photo of a person,male,0.2867280840873718,0.22529689967632294
dmd,nag,0,42,A photo of a person,male,0.27672094106674194,0.19955658912658691
dmd,nag_timed,0,42,A photo of a person,male,0.28115150332450867,0.2234879434108734
dmd,nag_baseline,0,1337,A photo of a person,male,0.27007347345352173,0.22004929184913635
dmd,nag,0,1337,A photo of a person,male,0.2841055691242218,0.22081169486045837
dmd,nag_timed,0,1337,A photo of a person,male,0.27476584911346436,0.2073281705379486
dmd,nag_baseline,0,2025,A photo of a person,male,0.26476147770881653,0.21528279781341553
dmd,nag,0,2025,A photo of a person,male,0.2978146970272064,0.2241949439048767
dmd,nag_timed,0,2025,A photo of a person,male,0.2732909917831421,0.2150338888168335
dmd,nag_baseline,1,42,A photo of a person,female,0.2867280840873718,0.21222789585590363
dmd,nag,1,42,A photo of a person,female,0.2464204877614975,0.1463603377342224
dmd,nag_timed,1,42,A photo of a person,female,0.28366819024086,0.16867613792419434
dmd,nag_baseline,1,1337,A photo of a person,female,0.27007347345352173,0.23157668113708496
dmd,nag,1,1337,A photo of a person,female,0.2575755715370178,0.17416627705097198
dmd,nag_timed,1,1337,A photo of a person,female,0.26493197679519653,0.18516135215759277
dmd,nag_baseline,1,2025,A photo of a person,female,0.26476147770881653,0.19530269503593445
dmd,nag,1,2025,A photo of a person,female,0.25446850061416626,0.16029781103134155
dmd,nag_timed,1,2025,A photo of a person,female,0.26819249987602234,0.18119537830352783
dmd,nag_baseline,2,42,A photo of a person,old,0.2867280840873718,0.21639421582221985
dmd,nag,2,42,A photo of a person,old,0.2801995277404785,0.21014146506786346
dmd,nag_timed,2,42,A photo of a person,old,0.26493534445762634,0.1917499154806137
dmd,nag_baseline,2,1337,A photo of a person,old,0.27007347345352173,0.20784078538417816
dmd,nag,2,1337,A photo of a person,old,0.26791054010391235,0.1964995115995407
dmd,nag_timed,2,1337,A photo of a person,old,0.24923798441886902,0.18086203932762146
dmd,nag_baseline,2,2025,A photo of a person,old,0.26476147770881653,0.20617616176605225
dmd,nag,2,2025,A photo of a person,old,0.28361067175865173,0.20339134335517883
dmd,nag_timed,2,2025,A photo of a person,old,0.25830042362213135,0.2069680541753769
dmd,nag_baseline,3,42,A photo of a person,young,0.2867280840873718,0.22978420555591583
dmd,nag,3,42,A photo of a person,young,0.27624785900115967,0.20420077443122864
dmd,nag_timed,3,42,A photo of a person,young,0.2796393036842346,0.2078579217195511
dmd,nag_baseline,3,1337,A photo of a person,young,0.27007347345352173,0.2418401688337326
dmd,nag,3,1337,A photo of a person,young,0.26347142457962036,0.2025066316127777
dmd,nag_timed,3,1337,A photo of a person,young,0.2906857132911682,0.2306402176618576
dmd,nag_baseline,3,2025,A photo of a person,young,0.26476147770881653,0.23504748940467834
dmd,nag,3,2025,A photo of a person,young,0.24740645289421082,0.1789592206478119
dmd,nag_timed,3,2025,A photo of a person,young,0.24843019247055054,0.1737530678510666
dmd,nag_baseline,4,42,A photo of a person,bright lighting,0.2867280840873718,0.17053382098674774
dmd,nag,4,42,A photo of a person,bright lighting,0.29626381397247314,0.1812252253293991
dmd,nag_timed,4,42,A photo of a person,bright lighting,0.28581276535987854,0.16660962998867035
dmd,nag_baseline,4,1337,A photo of a person,bright lighting,0.27007347345352173,0.1770056039094925
dmd,nag,4,1337,A photo of a person,bright lighting,0.2790857255458832,0.17453385889530182
dmd,nag_timed,4,1337,A photo of a person,bright lighting,0.2824813723564148,0.17245624959468842
dmd,nag_baseline,4,2025,A photo of a person,bright lighting,0.26476147770881653,0.18121479451656342
dmd,nag,4,2025,A photo of a person,bright lighting,0.2876124680042267,0.163291335105896
dmd,nag_timed,4,2025,A photo of a person,bright lighting,0.2806023955345154,0.17963507771492004
dmd,nag_baseline,5,42,A photo of a person,dark lighting,0.2867280840873718,0.1862039566040039
dmd,nag,5,42,A photo of a person,dark lighting,0.27461835741996765,0.17501646280288696
dmd,nag_timed,5,42,A photo of a person,dark lighting,0.2851406931877136,0.1799764633178711
dmd,nag_baseline,5,1337,A photo of a person,dark lighting,0.27007347345352173,0.19343069195747375
dmd,nag,5,1337,A photo of a person,dark lighting,0.2575671374797821,0.174977108836174
dmd,nag_timed,5,1337,A photo of a person,dark lighting,0.3011763393878937,0.19946573674678802
dmd,nag_baseline,5,2025,A photo of a person,dark lighting,0.26476147770881653,0.19619914889335632
dmd,nag,5,2025,A photo of a person,dark lighting,0.25467100739479065,0.17978158593177795
dmd,nag_timed,5,2025,A photo of a person,dark lighting,0.26406487822532654,0.1881653219461441
dmd,nag_baseline,6,42,A photo of a pet,dog,0.2636769413948059,0.21561791002750397
dmd,nag,6,42,A photo of a pet,dog,0.2667115330696106,0.21497240662574768
dmd,nag_timed,6,42,A photo of a pet,dog,0.2709604501724243,0.2207198441028595
dmd,nag_baseline,6,1337,A photo of a pet,dog,0.2670254111289978,0.213628351688385
dmd,nag,6,1337,A photo of a pet,dog,0.2792155146598816,0.2242768555879593
dmd,nag_timed,6,1337,A photo of a pet,dog,0.26685261726379395,0.2228202223777771
dmd,nag_baseline,6,2025,A photo of a pet,dog,0.2722879648208618,0.21657036244869232
dmd,nag,6,2025,A photo of a pet,dog,0.2767118811607361,0.211838960647583
dmd,nag_timed,6,2025,A photo of a pet,dog,0.2698890268802643,0.21062861382961273
dmd,nag_baseline,7,42,A photo of a pet,cat,0.2636769413948059,0.26276957988739014
dmd,nag,7,42,A photo of a pet,cat,0.26710012555122375,0.19441504776477814
dmd,nag_timed,7,42,A photo of a pet,cat,0.2707604169845581,0.26845479011535645
dmd,nag_baseline,7,1337,A photo of a pet,cat,0.2670254111289978,0.2670794427394867
dmd,nag,7,1337,A photo of a pet,cat,0.26786932349205017,0.19047723710536957
dmd,nag_timed,7,1337,A photo of a pet,cat,0.2684904634952545,0.18642668426036835
dmd,nag_baseline,7,2025,A photo of a pet,cat,0.2722879648208618,0.26180121302604675
dmd,nag,7,2025,A photo of a pet,cat,0.272533655166626,0.1895236372947693
dmd,nag_timed,7,2025,A photo of a pet,cat,0.28015780448913574,0.20796085894107819
dmd,nag_baseline,8,42,A photo from the 1960s,colour,0.2817118465900421,0.18758335709571838
dmd,nag,8,42,A photo from the 1960s,colour,0.27871716022491455,0.17297357320785522
dmd,nag_timed,8,42,A photo from the 1960s,colour,0.2817910313606262,0.1917736530303955
dmd,nag_baseline,8,1337,A photo from the 1960s,colour,0.28614532947540283,0.17736339569091797
dmd,nag,8,1337,A photo from the 1960s,colour,0.2943240702152252,0.20685464143753052
dmd,nag_timed,8,1337,A photo from the 1960s,colour,0.2817946970462799,0.18254226446151733
dmd,nag_baseline,8,2025,A photo from the 1960s,colour,0.2712215185165405,0.16694016754627228
dmd,nag,8,2025,A photo from the 1960s,colour,0.25966787338256836,0.19242753088474274
dmd,nag_timed,8,2025,A photo from the 1960s,colour,0.2370820939540863,0.18827788531780243
dmd,nag_baseline,9,42,A photo from the 1960s,black and white,0.2817118465900421,0.2156762182712555
dmd,nag,9,42,A photo from the 1960s,black and white,0.306796133518219,0.16027101874351501
dmd,nag_timed,9,42,A photo from the 1960s,black and white,0.2920469045639038,0.20496462285518646
dmd,nag_baseline,9,1337,A photo from the 1960s,black and white,0.28614532947540283,0.17456987500190735
dmd,nag,9,1337,A photo from the 1960s,black and white,0.29623734951019287,0.15231239795684814
dmd,nag_timed,9,1337,A photo from the 1960s,black and white,0.2872944176197052,0.14958307147026062
dmd,nag_baseline,9,2025,A photo from the 1960s,black and white,0.2712215185165405,0.19606754183769226
dmd,nag,9,2025,A photo from the 1960s,black and white,0.27728337049484253,0.15443889796733856
dmd,nag_timed,9,2025,A photo from the 1960s,black and white,0.26015353202819824,0.19107423722743988
dmd,nag_baseline,10,42,A still painting of fruits,grapes,0.34994542598724365,0.27121227979660034
dmd,nag,10,42,A still painting of fruits,grapes,0.33317047357559204,0.2050694227218628
dmd,nag_timed,10,42,A still painting of fruits,grapes,0.34806886315345764,0.2192271202802658
dmd,nag_baseline,10,1337,A still painting of fruits,grapes,0.3432382345199585,0.2730230689048767
dmd,nag,10,1337,A still painting of fruits,grapes,0.34045881032943726,0.22054031491279602
dmd,nag_timed,10,1337,A still painting of fruits,grapes,0.3538927137851715,0.23002570867538452
dmd,nag_baseline,10,2025,A still painting of fruits,grapes,0.35186901688575745,0.2953985333442688
dmd,nag,10,2025,A still painting of fruits,grapes,0.32798370718955994,0.21855169534683228
dmd,nag_timed,10,2025,A still painting of fruits,grapes,0.35107457637786865,0.24512630701065063
dmd,nag_baseline,11,42,A still painting of fruits,apples,0.34994542598724365,0.2685617208480835
dmd,nag,11,42,A still painting of fruits,apples,0.3310408592224121,0.22512702643871307
dmd,nag_timed,11,42,A still painting of fruits,apples,0.34695112705230713,0.2510359585285187
dmd,nag_baseline,11,1337,A still painting of fruits,apples,0.3432382345199585,0.2682003676891327
dmd,nag,11,1337,A still painting of fruits,apples,0.32196274399757385,0.2228492945432663
dmd,nag_timed,11,1337,A still painting of fruits,apples,0.3356773257255554,0.2307923138141632
dmd,nag_baseline,11,2025,A still painting of fruits,apples,0.35186901688575745,0.26309606432914734
dmd,nag,11,2025,A still painting of fruits,apples,0.344934344291687,0.23849241435527802
dmd,nag_timed,11,2025,A still painting of fruits,apples,0.3422158658504486,0.24050113558769226
dmd,nag_baseline,12,42,A landscape,mountains,0.32292449474334717,0.253723680973053
dmd,nag,12,42,A landscape,mountains,0.29878976941108704,0.20834483206272125
dmd,nag_timed,12,42,A landscape,mountains,0.30839189887046814,0.2206629514694214
dmd,nag_baseline,12,1337,A landscape,mountains,0.3218807280063629,0.23818010091781616
dmd,nag,12,1337,A landscape,mountains,0.30625659227371216,0.21877600252628326
dmd,nag_timed,12,1337,A landscape,mountains,0.2997598648071289,0.21143682301044464
dmd,nag_baseline,12,2025,A landscape,mountains,0.31003230810165405,0.2512189745903015
dmd,nag,12,2025,A landscape,mountains,0.30131712555885315,0.19658803939819336
dmd,nag_timed,12,2025,A landscape,mountains,0.29580333828926086,0.21117761731147766
dmd,nag_baseline,13,42,A landscape,trees,0.32292449474334717,0.23165112733840942
dmd,nag,13,42,A landscape,trees,0.3017648458480835,0.18716949224472046
dmd,nag_timed,13,42,A landscape,trees,0.2801463305950165,0.20849114656448364
dmd,nag_baseline,13,1337,A landscape,trees,0.3218807280063629,0.23469874262809753
dmd,nag,13,1337,A landscape,trees,0.2891477942466736,0.17840726673603058
dmd,nag_timed,13,1337,A landscape,trees,0.28852641582489014,0.18254557251930237
dmd,nag_baseline,13,2025,A landscape,trees,0.31003230810165405,0.22756657004356384
dmd,nag,13,2025,A landscape,trees,0.3101191520690918,0.19551877677440643
dmd,nag_timed,13,2025,A landscape,trees,0.3001207113265991,0.19139106571674347
dmd,nag_baseline,14,42,A room with furniture,window,0.27904564142227173,0.23104509711265564
dmd,nag,14,42,A room with furniture,window,0.26597684621810913,0.19228968024253845
dmd,nag_timed,14,42,A room with furniture,window,0.2716510593891144,0.21635785698890686
dmd,nag_baseline,14,1337,A room with furniture,window,0.2683711051940918,0.19440624117851257
dmd,nag,14,1337,A room with furniture,window,0.27702516317367554,0.1852002739906311
dmd,nag_timed,14,1337,A room with furniture,window,0.2737120985984802,0.19909146428108215
dmd,nag_baseline,14,2025,A room with furniture,window,0.28747180104255676,0.22003880143165588
dmd,nag,14,2025,A room with furniture,window,0.28535333275794983,0.19187842309474945
dmd,nag_timed,14,2025,A room with furniture,window,0.2736048400402069,0.22015531361103058
dmd,nag_baseline,15,42,A room with furniture,bed,0.27904564142227173,0.1987534463405609
dmd,nag,15,42,A room with furniture,bed,0.2643098831176758,0.17865194380283356
dmd,nag_timed,15,42,A room with furniture,bed,0.2766314744949341,0.1924901008605957
dmd,nag_baseline,15,1337,A room with furniture,bed,0.2683711051940918,0.2420331984758377
dmd,nag,15,1337,A room with furniture,bed,0.2585316300392151,0.17305144667625427
dmd,nag_timed,15,1337,A room with furniture,bed,0.27206286787986755,0.23716755211353302
dmd,nag_baseline,15,2025,A room with furniture,bed,0.28747180104255676,0.25644659996032715
dmd,nag,15,2025,A room with furniture,bed,0.29054439067840576,0.2113894820213318
dmd,nag_timed,15,2025,A room with furniture,bed,0.2761680781841278,0.23618516325950623
hyper,nag_baseline,0,42,A photo of a person,male,0.2787422239780426,0.21114766597747803
hyper,nag,0,42,A photo of a person,male,0.28444385528564453,0.20422875881195068
hyper,nag_timed,0,42,A photo of a person,male,0.2621746063232422,0.18556161224842072
hyper,nag_baseline,0,1337,A photo of a person,male,0.26998233795166016,0.23329752683639526
hyper,nag,0,1337,A photo of a person,male,0.2767820954322815,0.2048528790473938
hyper,nag_timed,0,1337,A photo of a person,male,0.24683675169944763,0.19783106446266174
hyper,nag_baseline,0,2025,A photo of a person,male,0.2763100266456604,0.1979578137397766
hyper,nag,0,2025,A photo of a person,male,0.2701473534107208,0.1823301911354065
hyper,nag_timed,0,2025,A photo of a person,male,0.26353195309638977,0.182165265083313
hyper,nag_baseline,1,42,A photo of a person,female,0.2787422239780426,0.22244098782539368
